,AcresBurned,ArchiveYear,CrewsInvolved,Dozers,Engines,Fatalities,Featured,Final,Helicopters,Injuries,Latitude,Longitude,MajorIncident,Name,PersonnelInvolved,Started,UniqueId,Updated,Duration
149,28.0,2013,,,,,False,True,,,38.4229,-122.0437,True,Sonoma-Lake-Napa Unit Lightning Fires,,2013-06-10 00:46:00+00:00,5ce45b6c-81b5-422c-9078-8c68dd872c8a,2013-06-14 15:45:00+00:00,110.98333333333333
150,28.0,2013,,,,,False,True,,,38.4229,-122.0437,True,Sonoma-Lake-Napa Unit Lightning Fires,,2013-06-10 00:46:00+00:00,5ce45b6c-81b5-422c-9078-8c68dd872c8a,2013-06-14 15:45:00+00:00,110.98333333333333
151,28.0,2013,,,,,False,True,,,38.4229,-122.0437,True,Sonoma-Lake-Napa Unit Lightning Fires,,2013-06-10 00:46:00+00:00,5ce45b6c-81b5-422c-9078-8c68dd872c8a,2013-06-14 15:45:00+00:00,110.98333333333333
152,27.0,2013,,,,,False,True,,,40.473356,-122.48258999999999,False,Cloverdale Fire,,2013-08-14 15:37:00+00:00,0537a175-8fe9-4f5f-b56f-77848fa195f4,2013-08-14 20:35:00+00:00,4.966666666666667
153,25.0,2013,,,,,False,True,,,32.612773,-116.70733500000001,False,Flume Fire,,2013-07-28 09:43:00+00:00,c6cfeed9-55bb-4fdb-8a52-e4d947dba721,2013-07-28 17:50:00+00:00,8.116666666666667
154,25.0,2013,,,,,False,True,,,38.980579999999996,-122.81796000000001,False,Mount Fire,,2013-06-20 14:29:00+00:00,d489b45e-dcba-4eaa-8bb5-6a23255562da,2013-06-20 13:15:00+00:00,-1.2333333333333334
155,25.0,2013,,,,,False,True,,,33.96201,-116.90721299999998,False,Cherry Fire,,2013-05-20 13:47:00+00:00,a60e315c-23d5-4ba4-869c-5c1e22a25e7a,2013-05-20 18:50:00+00:00,5.05
156,23.0,2013,,,,,False,True,,,38.9289,-122.5818,False,Dam Fire,,2013-11-23 14:17:00+00:00,720f1d0a-81b7-4a00-85db-be3d9587ea3e,2013-11-24 18:45:00+00:00,28.466666666666665
158,15.0,2013,,,,,False,True,,,33.94528,-117.09306000000001,False,Gilman Fire,,2013-07-19 17:31:00+00:00,2b300dd5-4474-4b8a-9b4c-3a3014afe27d,2013-07-19 19:30:00+00:00,1.9833333333333334
160,0.0,2013,,,,,False,True,,,41.333,-123.376,False,Orleans Complex,,2013-08-03 08:00:00+00:00,7d4f107b-66a9-43d2-819d-ec855c2947bf,2013-08-03 15:00:00+00:00,7.0
161,0.0,2013,,,,,False,True,,,33.99647,-116.84137,False,Hathaway Fire,,2013-06-09 12:30:00+00:00,befb9d5c-c0ea-48b8-8589-2586be0275af,2013-06-09 16:45:00+00:00,4.25
184,4045.0,2014,,,,,False,True,,,35.7206,-118.4747,False,Way Fire,,2014-08-18 14:30:00+00:00,4b281a55-65b6-43e8-bab2-3689356d82e5,2014-08-27 18:00:00+00:00,219.5
185,3895.0,2014,,,,,False,True,,,35.70683,-118.555527,False,Shirley Fire,,2014-06-13 17:00:00+00:00,8ede9823-938e-4786-97b8-a0f42b852cb2,2014-06-20 08:30:00+00:00,159.5
186,2143.0,2014,22.0,,25.0,,False,True,,3.0,34.169346000000004,-117.547374,True,Etiwanda Fire,583.0,2014-04-30 08:00:00+00:00,13bfff2c-cb2f-4ed9-a7f8-6985646a2d5d,2014-05-05 17:30:00+00:00,129.5
187,1995.0,2014,13.0,1.0,21.0,,False,True,,3.0,33.1137,-117.1599,True,Cocos Fire,514.0,2014-05-14 16:00:00+00:00,1b1cba8f-7893-4eea-82d9-dc78663fd911,2014-05-22 18:15:00+00:00,194.25
188,1952.0,2014,,,,,False,True,,,34.1703,-117.8816,False,Colby Fire,,2014-01-16 05:50:00+00:00,1fe0ea01-23e8-47a1-8fbd-ced6cf655e4d,2014-01-27 10:00:00+00:00,268.1666666666667
189,1680.0,2014,,,,,False,True,,,35.641999999999996,-118.15,False,Nicolls Fire ,,2014-07-11 13:46:00+00:00,45abd556-f41f-4507-91a5-1cf2f751bb4c,2014-07-21 14:45:00+00:00,240.98333333333332
190,1651.0,2014,,,,,False,True,,,41.89,-120.79,False,Modoc Lightning Complex,,2014-07-01 19:00:00+00:00,8f48a8a9-facf-49e8-92dc-ea1147e53792,2014-07-03 10:30:00+00:00,39.5
191,1548.0,2014,4.0,,,,False,True,,3.0,33.003,-117.133,True,Bernardo Fire,211.0,2014-05-13 11:00:00+00:00,9e5ee790-ee7e-4b40-b300-7a3046901162,2014-05-17 20:14:00+00:00,105.23333333333333
192,1469.0,2014,8.0,,17.0,,False,True,2.0,,41.489,-120.904,True,Gulch Fire,427.0,2014-07-03 15:46:00+00:00,00089805-cdee-4607-8b67-1653bee463bc,2014-07-07 07:00:00+00:00,87.23333333333333
193,1457.0,2014,,,,,False,True,,,33.417572,-117.55056699999999,False,San Mateo Fire,,2014-05-16 11:24:00+00:00,b0b5efed-3edc-4a4b-97c8-95a79d12d0c6,2014-05-20 23:30:00+00:00,108.1
194,1375.0,2014,4.0,,7.0,,False,True,,4.0,40.7101,-122.171,True,Gulch Fire,169.0,2014-09-10 00:30:00+00:00,b22e378f-bfbc-40b8-aaa7-29ec6db13db1,2014-09-16 09:30:00+00:00,153.0
196,968.0,2014,,,,,False,True,,,33.748000000000005,-117.601,False,Silverado Fire,,2014-09-12 10:30:00+00:00,568ea489-caa1-43c3-928a-9d0b836c0c54,2014-09-22 15:00:00+00:00,244.5
197,865.0,2014,,,,,False,True,,,40.134597,-121.79018300000001,False,Campbell Fire,,2014-01-02 20:00:00+00:00,353e7df7-440c-4c41-a27c-b35bb1e2831c,2014-01-10 18:30:00+00:00,190.5
199,632.0,2014,10.0,1.0,10.0,,False,True,1.0,,34.609,-120.454,True,Miguelito Fire,548.0,2014-05-13 14:00:00+00:00,d08b0c4e-35d3-43fb-8af8-1756b1789172,2014-05-19 09:20:00+00:00,139.33333333333334
200,612.0,2014,6.0,2.0,7.0,,False,True,,3.0,37.3433,-119.6581,True,Junction Fire,188.0,2014-08-18 13:50:00+00:00,58e7e466-8807-404e-9ef6-5a6ae11a0084,2014-08-25 08:25:00+00:00,162.58333333333334
201,600.0,2014,,,,,False,True,,,33.1109,-117.279,False,Poinsettia Fire,,2014-05-14 10:30:00+00:00,cc18296d-573a-4737-8e4e-1221d75d1e7b,2014-05-17 00:00:00+00:00,61.5
202,580.0,2014,82.0,,3.0,,False,True,,2.0,40.7412,-122.946,True,Oregon Fire,46.0,2014-08-24 16:36:00+00:00,3b954901-aa80-4894-b330-c287d47b68be,2014-08-28 19:00:00+00:00,98.4
203,516.0,2014,14.0,2.0,10.0,,False,True,,1.0,41.423840000000006,-122.37432,True,Boles Fire,453.0,2014-09-15 13:38:00+00:00,ad164a35-8b27-4f96-b78e-952b08a333e8,2014-10-11 18:50:00+00:00,629.2
204,487.0,2014,,,,,False,True,,,37.76617,-120.45087,False,59 Fire,,2014-06-04 11:45:00+00:00,1a0bbf7e-7f9b-4359-9c91-85dec2e2869a,2014-06-05 20:00:00+00:00,32.25
207,400.0,2014,,,,,False,True,,,36.6313,-121.4819,True,Encinal Fire,,2014-03-19 16:45:00+00:00,cb580f06-5d43-46aa-8b2c-f2b5a21eff02,2014-03-21 18:00:00+00:00,49.25
209,380.0,2014,,,,,False,True,,,33.312,-117.162,True,Highway Fire,,2014-05-14 13:00:00+00:00,ebea3cc2-c0ad-4de2-829a-0b544183461b,2014-05-15 18:30:00+00:00,29.5
211,333.0,2014,,,,,False,True,,,40.884415000000004,-123.773779,False,Red Fire,,2014-01-04 12:00:00+00:00,6d75c6a4-12cb-4f18-8951-f2737e980916,2014-01-08 19:15:00+00:00,103.25
212,320.0,2014,2.0,,4.0,,False,True,,4.0,37.311915,-119.604124,True,Courtney Fire,90.0,2014-09-14 13:36:00+00:00,614efdbb-937e-47a0-9ffd-919e5e0de436,2014-09-22 07:15:00+00:00,185.65
216,274.0,2014,,,,,False,True,,,34.266999999999996,-117.867,False,Tecolote Fire,,2014-08-17 14:30:00+00:00,d805c9b9-da39-4771-965f-b3cd4c37c84b,2014-12-12 13:30:00+00:00,2807.0
217,269.0,2014,,,,,False,True,,,37.787,-120.45200000000001,False,Hetch Hetchy Fire,,2014-06-05 13:04:00+00:00,b5d32131-cf00-4e34-9e08-b74d68a3174f,2014-06-06 09:30:00+00:00,20.433333333333334
218,247.0,2014,3.0,,3.0,,False,True,,,39.113682,-120.999508,True,Dog Bar Fire,53.0,2014-09-13 14:07:00+00:00,a794ecf9-2e8d-4721-a272-a3e66d2e7621,2014-09-18 18:45:00+00:00,124.63333333333334
219,225.0,2014,,,,,False,True,,,40.009827,-122.345078,False,Tehama Fire,,2014-06-13 12:23:00+00:00,724209e0-12b0-4d49-b798-8ccacf95e668,2014-06-13 13:50:00+00:00,1.45
220,217.0,2014,4.0,,5.0,,False,True,,4.0,33.078948,-116.576454,True,Banner Fire,91.0,2014-07-03 10:43:00+00:00,d2623c2c-ff3d-419e-a129-b3aa542c05c4,2014-07-06 09:15:00+00:00,70.53333333333333
221,210.0,2014,,,,,False,True,,,41.13399999999999,-123.75299999999999,False,Bald Hill 3 Fire,,2014-09-12 15:00:00+00:00,d4523b72-45cf-4de2-8ccf-3905f1dc8dbd,2014-09-15 11:00:00+00:00,68.0
222,190.0,2014,,,,,False,True,,,34.235,-117.771,False,Shoemaker Fire,,2014-08-14 12:48:00+00:00,accb599e-35b8-4d5e-8d13-d0e4b0e4a1eb,2014-12-12 14:00:00+00:00,2881.2
223,175.0,2014,,,,,False,True,,,39.1647,-122.5983,False,Indian Fire,,2014-05-25 12:20:00+00:00,b454456c-1fa9-4766-b179-6df36b4d844b,2014-05-26 08:45:00+00:00,20.416666666666668
224,143.0,2014,,,,,False,True,,,40.6569,-122.2215,False,Dry Fire,,2014-07-09 13:45:00+00:00,dcbc7afb-cdef-49a3-822e-20bbaa86a5d0,2014-07-10 07:30:00+00:00,17.75
225,130.0,2014,,1.0,,,False,True,,1.0,37.7103,-120.197,True,Haigh Fire,10.0,2014-06-10 15:11:00+00:00,50567f4a-c56d-4d73-9855-f5d81fa74025,2014-06-13 18:30:00+00:00,75.31666666666666
227,125.0,2014,,,,,False,True,,,32.81,-116.49,False,Gun Fire,,2014-03-08 12:30:00+00:00,a67fe9bc-b8ec-4ed1-a2e8-06623aab7039,2014-03-11 11:00:00+00:00,70.5
230,113.0,2014,11.0,1.0,12.0,,False,True,2.0,,37.399,-118.352,True,Bridges Fire,256.0,2014-04-19 15:54:00+00:00,1faad916-32b9-4cd0-94b8-dacfe71fa9f8,2014-04-21 19:15:00+00:00,51.35
231,106.0,2014,,,,,False,True,,,36.8266,-119.3415,False,Lake Fire,,2014-01-25 06:37:00+00:00,d529636e-33d0-484b-9c6f-093ba33736b7,2014-01-26 18:00:00+00:00,35.38333333333333
233,101.0,2014,,,,,False,True,,,41.507,-121.266,False,Little Fire,,2014-08-12 15:00:00+00:00,91669a3c-d533-4eaa-a8d7-505d55f89e46,2014-08-13 06:15:00+00:00,15.25
236,94.0,2014,,,,,False,True,,,38.59,-120.02799999999999,False,Irene Fire,,2014-09-14 09:15:00+00:00,7e60b4f7-8497-4155-9879-a3198b2ce696,2014-09-17 18:45:00+00:00,81.5
238,85.0,2014,,,,,False,True,,1.0,38.058,-120.66,True,Oak Fire,,2014-06-22 12:37:00+00:00,06ae83a9-125e-4cf5-826e-8b541b2308fd,2014-06-24 19:00:00+00:00,54.38333333333333
239,84.0,2014,,,,,False,True,,,39.3918,-120.0805,False,Boca Fire,,2014-08-18 10:00:00+00:00,605ac5e1-9903-45ba-872d-3d9c437457d7,2014-08-19 16:45:00+00:00,30.75
241,80.0,2014,,,,,False,True,,,37.5359,-121.5118,True,Marsh Fire,,2014-07-11 21:57:00+00:00,dc1a83b0-500c-440f-85d7-7090884f5487,2014-07-12 18:00:00+00:00,20.05
244,75.0,2014,5.0,1.0,3.0,,False,True,,,40.5719,-121.3415,True,Cassel Fire,108.0,2014-07-05 18:44:00+00:00,0bc42201-27c2-4b3d-a329-ce44bc1261d9,2014-07-08 18:30:00+00:00,71.76666666666667
245,75.0,2014,,,,,False,True,,,36.103,-121.117,False,San Lucas Fire,,2014-04-30 14:25:00+00:00,91c3081d-33b4-46f2-8774-032c57f0f6a2,2014-05-01 19:00:00+00:00,28.583333333333332
246,72.0,2014,,,,,False,True,,,39.4664,-121.6129,False,Wildlife Fire,,2014-07-14 18:00:00+00:00,9c21bb74-e919-403c-8a43-05f561669e4e,2014-07-16 08:00:00+00:00,38.0
247,70.0,2014,,,,,False,True,,,37.8316,-120.3434,False,Jackson Fire,,2014-09-04 11:51:00+00:00,726710bb-32d4-46bf-9729-7f3396defcf0,2014-09-05 09:15:00+00:00,21.4
253,57.0,2014,,,,,False,True,,,33.5982,-116.1985,False,Van Buren Fire,,2014-03-28 14:31:00+00:00,edff6f87-80b8-4c0d-8f6a-45c6e798b7fa,2014-03-29 17:15:00+00:00,26.733333333333334
255,50.0,2014,,,,,False,True,,,40.39,-122.721,False,Fiddler Fire,,2014-05-14 14:00:00+00:00,2c241790-d062-4b15-9a25-8e511c0febab,2014-05-15 11:30:00+00:00,21.5
256,48.0,2014,,,,,False,True,,,33.93869,-117.70643000000001,False,Bane Fire,,2014-10-16 14:34:00+00:00,f5552e75-f74c-4bc0-99b8-6c66ee8cde3d,2014-10-17 18:15:00+00:00,27.683333333333334
257,47.0,2014,,,,,False,True,,,35.8218,-121.0226,False,Interlake Fire,,2014-07-07 16:12:00+00:00,1df51ee3-c15a-4266-bf3d-d52272189cff,2014-07-08 18:30:00+00:00,26.3
258,40.0,2014,,,,,False,True,,4.0,36.991825,-119.52550600000001,True,Morgan Fire,,2014-06-09 15:15:00+00:00,857e832f-17bd-4ad2-8789-99b003187049,2014-06-11 07:30:00+00:00,40.25
259,38.0,2014,,,,,False,True,,,39.1871,-121.2687,False,Hutto Fire,,2014-07-07 16:35:00+00:00,61506ea2-3f16-4aa6-ba54-d7788c3a2b35,2014-07-08 06:56:00+00:00,14.35
264,30.0,2014,,,,,False,True,,,38.608336,-120.70323799999998,False,Bible Fire,,2014-07-09 14:34:00+00:00,da607cd1-32fc-44c0-bd7a-ba14ad0a14cc,2014-07-09 16:45:00+00:00,2.183333333333333
265,29.0,2014,,,,,False,True,,,32.665,-116.22200000000001,False,Jacumba Fire,,2014-05-05 16:36:00+00:00,d5cb2477-6627-4ef6-bab1-d0eecc4ad12a,2014-05-06 10:20:00+00:00,17.733333333333334
266,27.0,2014,,,,,False,True,,,38.695961,-122.384054,False,Stage Coach Fire,,2014-09-11 15:14:00+00:00,7e564dd5-1d4e-4999-8aea-93691ad314ac,2014-09-15 14:20:00+00:00,95.1
269,25.0,2014,,,,,False,True,,,36.742746999999994,-119.24149299999999,False,Hall Fire,,2014-06-11 07:30:00+00:00,ccc2ec2b-4941-4bbd-ae60-be6706d97f13,2014-06-09 19:15:00+00:00,-36.25
270,20.0,2014,,,,,False,True,,,38.9195001,-120.1140659,False,Cascade Fire,,2014-09-25 18:00:00+00:00,0b2d503c-7bd5-45e7-b029-61306ae6e7c0,2014-09-25 07:27:00+00:00,-10.55
271,20.0,2014,,,,,False,True,,,32.59154,-116.89516,False,Border Fire,,2014-08-16 16:22:00+00:00,64812487-ac4c-40da-b069-2884d7a04675,2014-08-17 07:45:00+00:00,15.383333333333333
273,15.0,2014,,,,,False,True,,,40.41,-123.24,False,West Fire,,2014-07-01 03:45:00+00:00,62c2a563-1768-4c94-ac71-694a553cfdf8,2014-07-03 10:45:00+00:00,55.0
278,0.0,2014,,,,,False,True,,,41.79600000000001,-123.374,False,Happy Camp Complex,,2014-08-11 22:00:00+00:00,da500577-e558-4446-832f-0e537cc55204,2014-08-14 09:30:00+00:00,59.5
298,2700.0,2015,,,5.0,,False,True,,,37.3845,-121.3732,True,Tesla Fire,18.0,2015-08-19 14:45:00+00:00,8fc920eb-ca45-4d77-9a92-1326eca602d6,2015-08-22 18:30:00+00:00,75.75
299,2446.0,2015,26.0,3.0,23.0,,False,True,3.0,1.0,35.3477,-120.6269,True,Cuesta Fire,692.0,2015-08-16 18:13:00+00:00,fde8f46b-0225-4489-be2d-68453a524190,2015-08-28 18:15:00+00:00,288.03333333333336
300,2304.0,2015,,,1.0,,False,True,,6.0,39.192088,-120.88231299999998,True,Lowell Fire,27.0,2015-07-25 14:37:00+00:00,d6b4bed4-f3d6-488a-a2fb-54c7cbfbd8b3,2015-08-12 19:15:00+00:00,436.6333333333333
303,1542.0,2015,,,,,False,True,,,40.924,-123.16799999999999,False,Saddle Fire ,,2015-06-10 15:00:00+00:00,2aae391b-7b00-47d9-ba73-d71ad706bdad,2015-06-29 09:00:00+00:00,450.0
306,1086.0,2015,,,,1.0,False,True,,0.0,36.3699644,-121.589554,True,Tassajara Fire,55.0,2015-09-19 15:00:00+00:00,1f54817c-8832-4a47-8ede-ab8072f52677,2015-09-27 18:15:00+00:00,195.25
307,1049.0,2015,3.0,,4.0,,False,True,,,33.884313,-117.64275900000001,True,Highway Fire,54.0,2015-04-18 18:12:00+00:00,8e3c0b14-01e5-4c41-8641-ff987ac10ad9,2015-04-24 07:30:00+00:00,133.3
308,1042.0,2015,20.0,12.0,35.0,,False,True,2.0,1.0,39.5218,-121.3363,True,Lumpkin Fire,613.0,2015-09-11 14:15:00+00:00,f7067bff-efb4-4ca6-a627-6145836857ec,2015-09-17 19:30:00+00:00,149.25
309,920.0,2015,2.0,2.0,,,False,True,,,37.165766999999995,-119.52394299999999,True,Corrine Fire,43.0,2015-06-18 21:00:00+00:00,fa8ba2dd-c9f7-454a-870b-1b39c0d8b31a,2015-06-25 18:45:00+00:00,165.75
312,670.0,2015,2.0,3.0,4.0,,False,True,,3.0,36.70854,-121.32733999999999,True,Cienega Fire,108.0,2015-10-12 16:00:00+00:00,8e71e23c-6161-480e-b8ca-f03147475e4d,2015-10-16 18:00:00+00:00,98.0
313,543.0,2015,,,,,False,True,,,33.5736,-116.5387,False,Anza Fire,,2015-08-10 11:44:00+00:00,592f14da-405c-4e6d-a83b-8937322524ad,2015-08-15 17:30:00+00:00,125.76666666666667
316,430.0,2015,,,,,False,True,,,36.085212,-118.82423500000002,True,Triple Fire,,2015-07-21 12:35:00+00:00,9e2f6af4-ea45-4163-b6a1-e1fe9571fda3,2015-07-26 10:30:00+00:00,117.91666666666667
318,415.0,2015,,,,,False,True,,,34.361007,-118.535793,False,Calgrove Fire ,,2015-06-24 13:22:00+00:00,e61d1b0b-4f19-460a-a6ac-e83a6e0a05a9,2015-06-26 17:00:00+00:00,51.63333333333333
319,400.0,2015,,,,,False,True,,,39.43963,-121.38793999999999,True,Swedes Fire,8.0,2015-07-29 11:25:00+00:00,7428460d-f47d-45c0-8a86-3fb653829860,2015-08-03 17:00:00+00:00,125.58333333333333
325,275.0,2015,,,,,False,True,,,37.08312,-121.06963,False,Forebay Fire,,2015-05-11 10:26:00+00:00,316804d6-471a-4c73-8b05-89b8abc8eeac,2015-05-11 12:15:00+00:00,1.8166666666666667
329,215.0,2015,,,4.0,,False,True,,,38.925764,-122.879272,True,Peterson Fire,,2015-08-22 17:30:00+00:00,02d470c1-bf41-4ff9-9424-f680cef5bbbc,2015-08-27 15:15:00+00:00,117.75
330,214.0,2015,,,,,False,True,,,33.7626,-117.7274,False,241 Fire,,2015-07-13 10:47:00+00:00,ca7da36b-1951-4d52-92b2-1a0b04aab586,2015-07-15 18:45:00+00:00,55.96666666666667
331,212.0,2015,3.0,1.0,20.0,,False,True,2.0,2.0,40.415108000000004,-122.439939,True,China Fire,120.0,2015-07-29 17:55:00+00:00,efe937e3-8b63-4495-b578-e2582fb2166d,2015-08-01 19:00:00+00:00,73.08333333333333
333,204.0,2015,5.0,1.0,9.0,,False,True,,,37.823,-120.15643999999999,True,Big Creek Fire,115.0,2015-07-29 16:30:00+00:00,55a1ec97-90fb-48df-8414-203b91adcd76,2015-08-04 18:00:00+00:00,145.5
334,200.0,2015,,,,,False,True,,,34.367,-117.68299999999999,False,Pines Fire ,,2015-07-17 21:30:00+00:00,0c9948a7-98ad-4b42-888e-a7c2a4f536fa,2015-08-04 08:15:00+00:00,418.75
335,200.0,2015,,,,,False,True,,,41.485,-121.851,False,Stephens Fire,,2015-02-24 12:15:00+00:00,b3062936-6b2f-4177-b3f6-0fc288049339,2015-03-02 09:00:00+00:00,140.75
336,195.0,2015,,,,,False,True,,,37.81629,-121.68113000000001,False,Vasco Fire,,2015-07-30 11:18:00+00:00,652938d9-2f23-41d8-a49c-30b218594762,2015-07-30 16:00:00+00:00,4.7
338,181.0,2015,,,,,False,True,,,41.8048,-122.5029,False,Cooley Fire,,2015-07-13 17:56:00+00:00,8b35629f-50f4-4b32-b286-ce48cb1200e7,2015-07-14 08:30:00+00:00,14.566666666666666
339,171.0,2015,,,,,False,True,,,32.9421,-116.8534,False,Wildcat Fire,,2015-06-17 17:03:00+00:00,fc2ea6bf-e925-49f9-8390-9997c01b612d,2015-06-19 17:45:00+00:00,48.7
340,170.0,2015,,,,,False,True,,,40.400196,-120.553075,False,Creek Fire,,2015-09-09 14:30:00+00:00,9a3df964-7794-411c-9043-967476fe77e6,2015-09-11 19:17:00+00:00,52.78333333333333
341,170.0,2015,,,,,False,True,,,39.8448,-122.3638,False,Black Fire,,2015-07-04 16:33:00+00:00,8d5b00c1-0ec0-43bb-a03e-822d5fe2af52,2015-07-04 20:15:00+00:00,3.7
343,167.0,2015,,,,,False,True,,,33.383889,-116.86861100000002,False,Cutca Fire,,2015-07-24 16:18:00+00:00,d7757da4-f9e1-451f-8316-26065888dfc2,2015-07-26 06:45:00+00:00,38.45
345,158.0,2015,,5.0,10.0,,False,True,,2.0,41.295667,-123.784067,True,Queen Fire,57.0,2015-07-24 23:00:00+00:00,8be9d271-ed9c-4bc9-9c22-4eff8956ab7b,2015-08-01 21:45:00+00:00,190.75
346,158.0,2015,11.0,9.0,25.0,,False,True,4.0,3.0,39.2688,-121.26471000000001,True,Cook Fire,250.0,2015-06-18 13:07:00+00:00,b5fa450f-9b84-4d90-9956-bda9dfe32f28,2015-06-22 11:45:00+00:00,94.63333333333334
347,150.0,2015,13.0,3.0,15.0,,False,True,0.0,,38.4113,-122.0789,True,Sky Fire,275.0,2015-07-06 10:47:00+00:00,28b81794-bb66-466e-b9dc-337c47be5678,2015-07-08 20:45:00+00:00,57.96666666666667
349,146.0,2015,,,,,False,True,,,40.1058823,-124.0720419,True,Horse Fire,45.0,2015-08-18 18:30:00+00:00,cbaa4a28-c732-4c11-9d44-7da6c3bd8e42,2015-08-29 07:00:00+00:00,252.5
350,137.0,2015,,,,,False,True,,,40.050833333333,-120.70166666667,False,Ward Fire,,2015-04-13 05:30:00+00:00,84cb525c-7a90-4d31-8d55-d9729c05b286,2015-04-18 23:50:00+00:00,138.33333333333334
351,135.0,2015,,,,,False,True,,,37.072561,-119.6958,False,Red Fire,,2015-06-21 12:08:00+00:00,0f537c6f-8a74-48f4-9fbf-ad00942ffba0,2015-06-23 18:25:00+00:00,54.28333333333333
352,128.0,2015,,,,,False,True,,,40.724897999999996,-122.96173999999999,True,Democrat Fire,,2015-08-25 14:08:00+00:00,da522578-443a-4c52-a9bb-d72bbb84dcdb,2015-08-29 18:45:00+00:00,100.61666666666666
354,116.0,2015,,,,,False,True,,,41.29226,-121.17211699999999,False,3-11 Fire,,2015-07-23 16:40:00+00:00,0da79ccb-9701-4c27-8831-f10593fb8a90,2015-07-26 10:10:00+00:00,65.5
355,114.0,2015,,,5.0,,False,True,,,38.052,-120.5577,True,Mark Fire,20.0,2015-08-13 16:15:00+00:00,fe668595-0980-4f41-af0c-3f14c4d391c2,2015-08-18 07:15:00+00:00,111.0
356,112.0,2015,,,,,False,True,,,37.83618,-120.61691,False,Tulloch Fire,,2015-08-15 16:11:00+00:00,72c7a5c9-82c2-44c4-8bf2-241fb36e1ee7,2015-08-16 19:20:00+00:00,27.15
359,110.0,2015,,,,,False,True,,,40.3506868,-121.77867990000001,True,36 Fire,,2015-08-08 14:55:00+00:00,ffbc1cb8-be33-4483-8442-85ab2587dce4,2015-08-09 20:30:00+00:00,29.583333333333332
361,109.0,2015,2.0,,2.0,,False,True,,,40.475120000000004,-122.52541000000001,True,Walker Fire,45.0,2015-09-11 15:08:00+00:00,dbd39ec2-546c-4afc-9ff2-b1939eead03e,2015-09-13 10:15:00+00:00,43.11666666666667
362,108.0,2015,3.0,,3.0,,False,True,,1.0,38.04684,-120.30188000000001,True,Oak Fire,59.0,2015-09-08 13:23:00+00:00,40f44488-051f-4412-a577-c932f2ce751d,2015-09-15 19:15:00+00:00,173.86666666666667
363,104.0,2015,,,,,False,True,,,39.8707,-121.8938,False,Munjar Fire,,2015-10-02 14:38:00+00:00,897d01d8-dd38-43e2-bcd6-fa62aac03318,2015-10-02 17:50:00+00:00,3.2
364,100.0,2015,,,,,False,True,,,34.165974,-117.24387800000001,False,Sterling Fire,,2015-06-25 18:30:00+00:00,ff28ce24-a13b-4903-85de-faec825de35b,2015-06-29 09:00:00+00:00,86.5
365,95.0,2015,,,,,False,True,,,36.5696373,-121.75560290000001,False,Laureles Fire,,2015-09-19 15:25:00+00:00,9569dcd6-c94f-4849-a90a-db58bfc77bee,2015-09-21 18:20:00+00:00,50.916666666666664
366,95.0,2015,14.0,1.0,15.0,,False,True,2.0,,35.7183,-121.0157,True,Deer Fire,379.0,2015-07-10 12:41:00+00:00,598a3d54-ce60-466e-b44f-0e7c8f9e4ff5,2015-07-15 07:00:00+00:00,114.31666666666666
367,90.0,2015,,,,,False,True,,,40.49865,-122.20109,False,Sprig Fire,,2015-07-30 12:57:00+00:00,8232dfd5-eda3-4766-83ec-83365cf21d93,2015-07-31 18:30:00+00:00,29.55
368,86.0,2015,6.0,,10.0,,False,True,,4.0,36.49845,-118.9009,True,Advance Fire,150.0,2015-07-30 12:40:00+00:00,2a6270c5-859f-4ffa-91c2-ecbee5ebdd7b,2015-08-05 17:45:00+00:00,149.08333333333334
369,80.0,2015,,,,,False,True,,,32.6449163,-116.94543870000001,False,Otay Fire,,2015-06-26 16:06:00+00:00,45a0a39f-b4b0-409c-9057-0942c567b7c3,2015-06-26 22:15:00+00:00,6.15
371,77.0,2015,,,,,False,True,,,40.856421999999995,-121.101623,False,3-12 Fire,,2015-07-23 17:30:00+00:00,12f68592-30e3-461c-b489-bc99ba52a38a,2015-07-25 22:00:00+00:00,52.5
372,75.0,2015,,,,,False,True,,,40.67868,-121.93243999999999,True,Fern Fire,,2015-08-02 03:00:00+00:00,dfd02b2e-7e2d-4636-a178-0ebff2d170c8,2015-08-04 18:00:00+00:00,63.0
373,75.0,2015,1.0,,4.0,,False,True,,2.0,40.509552,-122.19922700000001,True,Mallard Fire,40.0,2015-07-29 16:30:00+00:00,259d9359-0cc2-4058-bfc2-f28ab2a540f4,2015-07-31 18:40:00+00:00,50.166666666666664
374,75.0,2015,,,,,False,True,,,38.775999999999996,-120.404,False,Kyburz Fire,,2015-07-23 14:00:00+00:00,74635a69-f34f-4c6e-9e09-1a32d732bb42,2015-07-29 14:15:00+00:00,144.25
378,67.0,2015,,,,,False,True,,,35.77937,-120.19481999999999,False,Pass Fire,,2015-06-15 15:46:00+00:00,17b99f78-78b8-4bd1-90fc-5d9c3cb61b95,2015-06-15 18:45:00+00:00,2.9833333333333334
381,60.0,2015,,,,,False,True,,,40.875667,-121.033667,False,Dixie Fire,,2015-06-19 16:15:00+00:00,1ca8b1e7-5590-448b-86ba-6dfa4937baa6,2019-07-01 13:08:42.060000+00:00,35348.89501666667
